id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1244728753617620994,1244728753617620994,1585601435000,2020-03-30,20:50:35,UTC,25073877,realdonaldtrump,Donald J. Trump,,White House news conference at 5:00 P.M. Eastern. Thank you!,[],[],[],16484,14152,103847,[],[],https://twitter.com/realDonaldTrump/status/1244728753617620994,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244673740866191362,1244673740866191362,1585588319000,2020-03-30,17:11:59,UTC,25073877,realdonaldtrump,Donald J. Trump,,"On #NationalDoctorsDay, we recognize the remarkable men & women who treat their fellow Americans, find cures for the diseases & illnesses we face, and never waver in their efforts to treat every patient with the dignity, respect, and empathy they deserve. https://www.whitehouse.gov/presidential-actions/proclamation-national-doctors-day-2020/ …",[],['https://www.whitehouse.gov/presidential-actions/proclamation-national-doctors-day-2020/'],[],10636,18822,77062,['#nationaldoctorsday'],[],https://twitter.com/realDonaldTrump/status/1244673740866191362,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244584449309892609,1244584449309892609,1585567030000,2020-03-30,11:17:10,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week, trying to add real “junk” into the Bill. Got some bad things, having nothing to do with those affected by the Virus, included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!",[],[],[],36794,42337,184864,[],[],https://twitter.com/realDonaldTrump/status/1244584449309892609,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244581994614398981,1244581994614398981,1585566445000,2020-03-30,11:07:25,UTC,25073877,realdonaldtrump,Donald J. Trump,,Thank you Dr. Hahn & the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential! https://twitter.com/stevefda/status/1244472087831552004 …,['mikedewine'],['https://twitter.com/stevefda/status/1244472087831552004'],[],2145,11491,49055,[],[],https://twitter.com/realDonaldTrump/status/1244581994614398981,False,https://twitter.com/SteveFDA/status/1244472087831552004,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '30887511', 'username': 'MikeDeWine'}]",,,,
1244493463355342848,1244493463355342848,1585545337000,2020-03-30,05:15:37,UTC,25073877,realdonaldtrump,Donald J. Trump,,Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!,['foxandfriends'],[],[],15259,15353,92703,[],[],https://twitter.com/realDonaldTrump/status/1244493463355342848,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",,,,
1244368213133144065,1244368213133144065,1585515475000,2020-03-29,20:57:55,UTC,25073877,realdonaldtrump,Donald J. Trump,,Will be starting The White House news conference at 5:30 P.M. Eastern.,[],[],[],13118,13154,84885,[],[],https://twitter.com/realDonaldTrump/status/1244368213133144065,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244355295033331718,1244355295033331718,1585512395000,2020-03-29,20:06:35,UTC,25073877,realdonaldtrump,Donald J. Trump,,"So proud of the @USACEHQ, @FEMA, and the Federal Government for the 2,900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!","['usacehq', 'fema']",[],[],5636,15933,69252,[],[],https://twitter.com/realDonaldTrump/status/1244355295033331718,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '161329769', 'username': 'USACEHQ'}, {'user_id': '16669075', 'username': 'fema'}]",,,,
1244354540486512640,1244354540486512640,1585512216000,2020-03-29,20:03:36,UTC,25073877,realdonaldtrump,Donald J. Trump,,Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.,['teamcavuto'],[],[],2843,9473,53522,[],[],https://twitter.com/realDonaldTrump/status/1244354540486512640,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '223970563', 'username': 'TeamCavuto'}]",,,,
1244338645198352386,1244338645198352386,1585508426000,2020-03-29,19:00:26,UTC,25073877,realdonaldtrump,Donald J. Trump,,"I am a great friend and admirer of the Queen & the United Kingdom. It was reported that Harry and Meghan, who left the Kingdom, would reside permanently in Canada. Now they have left Canada for the U.S. however, the U.S. will not pay for their security protection. They must pay!",[],[],[],89128,98354,522057,[],[],https://twitter.com/realDonaldTrump/status/1244338645198352386,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244326171594162181,1244326171594162181,1585505452000,2020-03-29,18:10:52,UTC,25073877,realdonaldtrump,Donald J. Trump,,Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://twitter.com/mobbs_mentality/status/1244279566040010754 …,[],['https://twitter.com/mobbs_mentality/status/1244279566040010754'],[],9113,19556,73938,[],[],https://twitter.com/realDonaldTrump/status/1244326171594162181,False,https://twitter.com/Mobbs_Mentality/status/1244279566040010754,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244320704826310665,1244320570315018240,1585504149000,2020-03-29,17:49:09,UTC,25073877,realdonaldtrump,Donald J. Trump,,...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,['nytimes'],[],[],7496,9085,42991,[],[],https://twitter.com/realDonaldTrump/status/1244320704826310665,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '807095', 'username': 'nytimes'}]",,,,
1244320572777136128,1244320570315018240,1585504117000,2020-03-29,17:48:37,UTC,25073877,realdonaldtrump,Donald J. Trump,,"...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast, more akin to the viewership for a popular prime-time sitcom...",[],[],[],5593,9567,46668,[],[],https://twitter.com/realDonaldTrump/status/1244320572777136128,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244320571653074951,1244320570315018240,1585504117000,2020-03-29,17:48:37,UTC,25073877,realdonaldtrump,Donald J. Trump,,"...On Monday, nearly 12.2 million people watched Mr. Trump’s briefing on CNN, Fox News and MSNBC, according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC, CBS, NBC and online streaming sites, and the audience is expanding. On Monday, Fox News...",[],[],[],4037,4730,19144,[],[],https://twitter.com/realDonaldTrump/status/1244320571653074951,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244320570315018240,1244320570315018240,1585504116000,2020-03-29,17:48:36,UTC,25073877,realdonaldtrump,Donald J. Trump,,"“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...",[],[],[],77077,24572,123810,[],[],https://twitter.com/realDonaldTrump/status/1244320570315018240,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244309931874017280,1244309931874017280,1585501580000,2020-03-29,17:06:20,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Because the “Ratings” of my News Conferences etc. are so high, “Bachelor finale, Monday Night Football type numbers” according to the @nytimes, the Lamestream Media is going CRAZY. “Trump is reaching too many people, we must stop him.” said one lunatic. See you at 5:00 P.M.!",['nytimes'],[],[],51495,32057,138568,[],[],https://twitter.com/realDonaldTrump/status/1244309931874017280,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '807095', 'username': 'nytimes'}]",,,,
1244306707536326657,1244306707536326657,1585500811000,2020-03-29,16:53:31,UTC,25073877,realdonaldtrump,Donald J. Trump,,Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,[],[],[],15801,25590,120896,[],[],https://twitter.com/realDonaldTrump/status/1244306707536326657,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244301861781475328,1244301861781475328,1585499656000,2020-03-29,16:34:16,UTC,25073877,realdonaldtrump,Donald J. Trump,,The Lamestream Media wants us to fail. That will NEVER happen!,[],[],[],28760,38303,200438,[],[],https://twitter.com/realDonaldTrump/status/1244301861781475328,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244296475254968320,1244296475254968320,1585498372000,2020-03-29,16:12:52,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.","['mikedewine', 'battelle']",[],[],3647,13080,56394,[],[],https://twitter.com/realDonaldTrump/status/1244296475254968320,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '30887511', 'username': 'MikeDeWine'}, {'user_id': '74748331', 'username': 'Battelle'}]",,,,
1244295140837122048,1244295140837122048,1585498054000,2020-03-29,16:07:34,UTC,25073877,realdonaldtrump,Donald J. Trump,,"“With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!","['larry_kudlow', 'mariabartiromo']",[],[],8875,16533,79576,[],[],https://twitter.com/realDonaldTrump/status/1244295140837122048,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '44401911', 'username': 'larry_kudlow'}, {'user_id': '208155240', 'username': 'MariaBartiromo'}]",,,,
1244281520065576961,1244281520065576961,1585494806000,2020-03-29,15:13:26,UTC,25073877,realdonaldtrump,Donald J. Trump,,Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://twitter.com/PaigePfleger/status/1243972525262082048 …,"['mikedewine', 'fda']",['https://twitter.com/PaigePfleger/status/1243972525262082048'],[],8195,16142,46071,[],[],https://twitter.com/realDonaldTrump/status/1244281520065576961,False,https://twitter.com/PaigePfleger/status/1243972525262082048,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '30887511', 'username': 'MikeDeWine'}, {'user_id': '271155634', 'username': 'FdA'}]",,,,
1244263531933044739,1244263531933044739,1585490517000,2020-03-29,14:01:57,UTC,25073877,realdonaldtrump,Donald J. Trump,,Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,[],[],[],24816,27691,157562,[],[],https://twitter.com/realDonaldTrump/status/1244263531933044739,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244056559577071616,1244056534583312384,1585441171000,2020-03-29,00:19:31,UTC,25073877,realdonaldtrump,Donald J. Trump,,....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,[],[],[],9690,16680,75503,[],[],https://twitter.com/realDonaldTrump/status/1244056559577071616,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1244056534583312384,1244056534583312384,1585441165000,2020-03-29,00:19:25,UTC,25073877,realdonaldtrump,Donald J. Trump,,"On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....",['cdcgov'],[],[],14579,23971,109624,[],[],https://twitter.com/realDonaldTrump/status/1244056534583312384,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '146569971', 'username': 'CDCgov'}]",,,,
1244029041432244224,1244029041432244224,1585434611000,2020-03-28,22:30:11,UTC,25073877,realdonaldtrump,Donald J. Trump,,"With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before! pic.twitter.com/sFmxKzXdGC",[],[],[],24409,45413,188753,[],[],https://twitter.com/realDonaldTrump/status/1244029041432244224,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243953994743103489,1243953994743103489,1585416718000,2020-03-28,17:31:58,UTC,25073877,realdonaldtrump,Donald J. Trump,,"I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.",[],[],[],39080,33752,180171,[],[],https://twitter.com/realDonaldTrump/status/1243953994743103489,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243945092244631552,1243945092244631552,1585414596000,2020-03-28,16:56:36,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon. pic.twitter.com/1ZSUweoX7x",[],[],['https://pbs.twimg.com/media/EUNhdMbUcAI6TLu.jpg'],7645,16080,73497,['#usnscomfort'],[],https://twitter.com/realDonaldTrump/status/1243945092244631552,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243904684257091585,1243878874922041345,1585404962000,2020-03-28,14:16:02,UTC,25073877,realdonaldtrump,Donald J. Trump,,"....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing of the past!",[],[],[],12941,16977,77534,[],[],https://twitter.com/realDonaldTrump/status/1243904684257091585,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243878874922041345,1243878874922041345,1585398808000,2020-03-28,12:33:28,UTC,25073877,realdonaldtrump,Donald J. Trump,,"One of the reasons that Fake News has become so prevalent & far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, “five sources say”, don’t believe the story, it is....",[],[],[],37213,38152,169681,[],[],https://twitter.com/realDonaldTrump/status/1243878874922041345,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243873875047448576,1243873875047448576,1585397616000,2020-03-28,12:13:36,UTC,25073877,realdonaldtrump,Donald J. Trump,,"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous & corrupt people, who will do anything to win. NAME YOUR SOURCES!",[],[],[],46393,44743,199904,[],[],https://twitter.com/realDonaldTrump/status/1243873875047448576,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243762111328784384,1243762111328784384,1585370969000,2020-03-28,04:49:29,UTC,25073877,realdonaldtrump,Donald J. Trump,,Thank you James! https://twitter.com/realjameswoods/status/1243664419453685760 …,[],['https://twitter.com/realjameswoods/status/1243664419453685760'],[],12514,26205,123679,[],[],https://twitter.com/realDonaldTrump/status/1243762111328784384,False,https://twitter.com/RealJamesWoods/status/1243664419453685760,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243759793103306754,1243759793103306754,1585370417000,2020-03-28,04:40:17,UTC,25073877,realdonaldtrump,Donald J. Trump,,More Fake News! https://twitter.com/santucci/status/1243708703972433927 …,[],['https://twitter.com/santucci/status/1243708703972433927'],[],3355,11944,43863,[],[],https://twitter.com/realDonaldTrump/status/1243759793103306754,False,https://twitter.com/Santucci/status/1243708703972433927,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243755076214231040,1243755076214231040,1585369292000,2020-03-28,04:21:32,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Such Fake reporting by the @nytimes, @washingtonpost, @CNN & others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low & untrusted.  #MAGA","['nytimes', 'washingtonpost', 'cnn']",[],[],16353,34904,142661,['#maga'],[],https://twitter.com/realDonaldTrump/status/1243755076214231040,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '807095', 'username': 'nytimes'}, {'user_id': '2467791', 'username': 'washingtonpost'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1243726993537073152,1243726993537073152,1585362597000,2020-03-28,02:29:57,UTC,25073877,realdonaldtrump,Donald J. Trump,,"I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her head, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA",[],[],[],43131,25692,128966,['#maga'],[],https://twitter.com/realDonaldTrump/status/1243726993537073152,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243705647192997893,1243705647192997893,1585357507000,2020-03-28,01:05:07,UTC,25073877,realdonaldtrump,Donald J. Trump,,She is a third rate reporter who has nothing going. A Fake News “journalist”. https://twitter.com/greg_price11/status/1243677737761615872 …,[],['https://twitter.com/greg_price11/status/1243677737761615872'],[],11950,17385,69172,[],[],https://twitter.com/realDonaldTrump/status/1243705647192997893,False,https://twitter.com/greg_price11/status/1243677737761615872,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243647273462005760,1243647273462005760,1585343590000,2020-03-27,21:13:10,UTC,25073877,realdonaldtrump,Donald J. Trump,,"We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct pic.twitter.com/zb2PJTldGQ",[],[],['https://pbs.twimg.com/media/EUJSmYaXQAIrkbe.jpg'],24563,22395,98409,['#caresact'],[],https://twitter.com/realDonaldTrump/status/1243647273462005760,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243637430483390470,1243637430483390470,1585341243000,2020-03-27,20:34:03,UTC,25073877,realdonaldtrump,Donald J. Trump,,"I just signed the CARES Act, the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation’s families, workers, and businesses. #CARESAct🇺🇸 https://twitter.com/senategop/status/1243613618186465280 …",[],['https://twitter.com/senategop/status/1243613618186465280'],[],10307,17636,64234,['#caresact'],[],https://twitter.com/realDonaldTrump/status/1243637430483390470,False,https://twitter.com/SenateGOP/status/1243613618186465280,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243637134457810945,1243637134457810945,1585341173000,2020-03-27,20:32:53,UTC,25073877,realdonaldtrump,Donald J. Trump,,News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,['whitehouse'],[],[],6330,10148,56668,[],[],https://twitter.com/realDonaldTrump/status/1243637134457810945,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '822215673812119553', 'username': 'WhiteHouse'}]",,,,
1243628257871831043,1243628257871831043,1585339056000,2020-03-27,19:57:36,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Thank you to Rachel @Maddow for putting our Military on full display, and showing how GREAT a job the Federal Government is doing! Also, a special thanks to General Semonite, a Patriot of the highest order and a truly talented engineer and builder! pic.twitter.com/JRQlNpLbxv",['maddow'],[],[],6323,16182,63288,[],[],https://twitter.com/realDonaldTrump/status/1243628257871831043,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '16129920', 'username': 'maddow'}]",,,,
1243572588200280064,1243572588200280064,1585325784000,2020-03-27,16:16:24,UTC,25073877,realdonaldtrump,Donald J. Trump,,Never knew John Kerry had such a good sense of humor! Very impressed! https://twitter.com/JohnKerry/status/1243552337429438464 …,[],['https://twitter.com/JohnKerry/status/1243552337429438464'],[],9166,20789,104118,[],[],https://twitter.com/realDonaldTrump/status/1243572588200280064,False,https://twitter.com/JohnKerry/status/1243552337429438464,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243566007605755904,1243566007605755904,1585324215000,2020-03-27,15:50:15,UTC,25073877,realdonaldtrump,Donald J. Trump,,Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,[],[],[],17860,41078,144760,[],[],https://twitter.com/realDonaldTrump/status/1243566007605755904,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243564774182567936,1243564774182567936,1585323921000,2020-03-27,15:45:21,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates, including Judges, leaving little time!",[],[],[],19131,25090,98049,[],[],https://twitter.com/realDonaldTrump/status/1243564774182567936,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243561301768581120,1243561301768581120,1585323093000,2020-03-27,15:31:33,UTC,25073877,realdonaldtrump,Donald J. Trump,,We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,[],[],[],12135,23866,137706,[],[],https://twitter.com/realDonaldTrump/status/1243561301768581120,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243560795415470080,1243560795415470080,1585322972000,2020-03-27,15:29:32,UTC,25073877,realdonaldtrump,Donald J. Trump,,Invoke “P” means Defense Production Act!,[],[],[],10832,16149,84292,[],[],https://twitter.com/realDonaldTrump/status/1243560795415470080,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243559373395410957,1243559373395410957,1585322633000,2020-03-27,15:23:53,UTC,25073877,realdonaldtrump,Donald J. Trump,,"General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!!  FORD, GET GOING ON VENTILATORS, FAST!!!!!!  @GeneralMotors @Ford","['generalmotors', 'ford']",[],[],38304,31912,133646,[],[],https://twitter.com/realDonaldTrump/status/1243559373395410957,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '89764363', 'username': 'generalmotors'}, {'user_id': '15676492', 'username': 'Ford'}]",,,,
1243557418556162050,1243557418556162050,1585322167000,2020-03-27,15:16:07,UTC,25073877,realdonaldtrump,Donald J. Trump,,"As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”.",[],[],[],22550,25225,101879,[],[],https://twitter.com/realDonaldTrump/status/1243557418556162050,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243545579063595008,1243545579063595008,1585319344000,2020-03-27,14:29:04,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://twitter.com/byronyork/status/1243484004403339265 …",['washingtonpost'],['https://twitter.com/byronyork/status/1243484004403339265'],[],7177,10699,42054,[],[],https://twitter.com/realDonaldTrump/status/1243545579063595008,False,https://twitter.com/ByronYork/status/1243484004403339265,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2467791', 'username': 'washingtonpost'}]",,,,
1243541556424048643,1243541556424048643,1585318385000,2020-03-27,14:13:05,UTC,25073877,realdonaldtrump,Donald J. Trump,,"By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!",['repthomasmassie'],[],[],8738,14968,58993,[],[],https://twitter.com/realDonaldTrump/status/1243541556424048643,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '975200486', 'username': 'RepThomasMassie'}]",,,,
1243534445367492608,1243534441772974081,1585316690000,2020-03-27,13:44:50,UTC,25073877,realdonaldtrump,Donald J. Trump,,"...& costly. Workers & small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems, had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE, but throw Massie out of Republican Party!",[],[],[],7087,15189,58648,[],[],https://twitter.com/realDonaldTrump/status/1243534445367492608,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243534441772974081,1243534441772974081,1585316689000,2020-03-27,13:44:49,UTC,25073877,realdonaldtrump,Donald J. Trump,,"Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......",['repthomasmassie'],[],[],11500,19320,78156,[],[],https://twitter.com/realDonaldTrump/status/1243534441772974081,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '975200486', 'username': 'RepThomasMassie'}]",,,,
1243407157321560071,1243407157321560071,1585286342000,2020-03-27,05:19:02,UTC,25073877,realdonaldtrump,Donald J. Trump,,Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much & has developed a strong understanding of the Virus. We are working closely together. Much respect!,[],[],[],54708,51450,337282,[],[],https://twitter.com/realDonaldTrump/status/1243407157321560071,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243324360523493378,1243324360523493378,1585266602000,2020-03-26,23:50:02,UTC,25073877,realdonaldtrump,Donald J. Trump,,The world is at war with a hidden enemy. WE WILL WIN! pic.twitter.com/QLceNWcL6Z,[],[],[],18140,28971,116073,[],[],https://twitter.com/realDonaldTrump/status/1243324360523493378,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243313399284498434,1243313399284498434,1585263988000,2020-03-26,23:06:28,UTC,25073877,realdonaldtrump,Donald J. Trump,,Our great Oil & Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,[],[],[],20945,29214,153056,[],[],https://twitter.com/realDonaldTrump/status/1243313399284498434,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243280878991785986,1243280878991785986,1585256235000,2020-03-26,20:57:15,UTC,25073877,realdonaldtrump,Donald J. Trump,,Will be going out in 10 minutes for the press conference.,[],[],[],22776,17016,147118,[],[],https://twitter.com/realDonaldTrump/status/1243280878991785986,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1243200193593565185,1243200193593565185,1585236998000,2020-03-26,15:36:38,UTC,25073877,realdonaldtrump,Donald J. Trump,,"I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed.",['whitehouse'],[],[],25222,25370,116685,[],[],https://twitter.com/realDonaldTrump/status/1243200193593565185,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '822215673812119553', 'username': 'WhiteHouse'}]",,,,
